기간	자치구	합계	계(개)	인도	입양분양	폐사	계류기증
2015	양천구	419	344	152	107	85	-	54	5	17	32	-	21	-	15	6	-
2015	강서구	391	285	99	51	130	5	87	4	11	72	-	19	1	13	5	-
2015	구로구	237	193	35	39	116	3	37	-	5	32	-	7	1	6	-	-
2015	금천구	163	139	44	27	67	1	21	-	5	16	-	3	-	2	1	-
2015	영등포구	299	159	45	34	78	2	127	1	11	115	-	13	-	13	-	-
2015	동작구	288	258	138	40	80	-	11	1	6	4	-	19	-	7	12	-
2015	관악구	1,047	519	203	297	19	-	523	11	307	205	-	5	-	5	-	-
2015	서초구	181	129	46	33	50	-	46	2	6	38	-	6	-	5	1	-
2015	강남구	210	157	54	28	74	1	50	5	7	38	-	3	-	2	1	-
2015	송파구	356	237	84	45	106	2	109	3	16	89	1	10	-	7	3	-
2015	강동구	293	278	95	54	127	2	10	1	3	6	-	5	-	4	1	-
2016	합계	8,645	5,872	2,203	1,590	2,048	31	2,433	70	686	1,652	25	340	22	237	73	8
2016	종로구	242	165	47	26	92	-	72	1	6	65	-	5	-	4	1	-
2016	중구	159	85	27	21	37	-	65	-	5	60	-	9	1	8	-	-
2016	용산구	482	252	138	98	16	-	216	3	119	93	1	14	-	3	10	1
2016	성동구	231	161	67	29	65	-	52	-	9	43	-	18	-	17	1	-
2016	광진구	296	199	84	49	65	1	89	1	7	81	-	8	-	7	1	-
2016	동대문구	363	266	75	57	132	2	90	1	17	72	-	7	1	6	-	-
2016	중랑구	394	310	106	78	124	2	71	1	12	58	-	13	-	11	2	-
